all_text_label,pre_label,Label,AppType_Analytical,AppType_Reuse Component,AppType_SAP GUI,AppType_Transactional,"AppType_Transactional, Analytical","AppType_Transactional, Fact sheet","AppType_Transactional, Reuse Component",AppType_Web Client UI,AppType_Web Dynpro,LeadingIndustry_,LeadingIndustry_Agribusiness (Consumer Products),LeadingIndustry_Consumer Products,LeadingIndustry_Cross Industry,LeadingIndustry_Cross Industry; Retail,LeadingIndustry_Defense and Security,LeadingIndustry_Higher Education and Research,LeadingIndustry_Insurance,"LeadingIndustry_Oil, Gas, and Energy",LeadingIndustry_Public Sector,LeadingIndustry_Retail,GTMLoBName_freq,Information_freq,PFDBIndustry_freq,fioriId_grp,AppKeyFeatures_grp,AppName_grp,ApplicationComponentText_grp,BusinessRoleDescription_grp,CombinedTitle_grp,GTMAppDescription_grp,GTMAppName_grp,GTMInnovationName_grp,RoleCombinedToolTipDescription_grp,SolutionsCapability_grp,Subtitle_grp,Title_grp,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20,svd_21,svd_22,svd_23,svd_24,svd_25,svd_26,svd_27,svd_28,svd_29,svd_30,svd_31,svd_32,svd_33,svd_34,svd_35,svd_36,svd_37,svd_38,svd_39,svd_40,svd_41,svd_42,svd_43,svd_44,svd_45,svd_46,svd_47,svd_48,svd_49
"With this feature, new content-based compliance requirements for the IMDG Code 2018, the CFR 49 as of Oct. 1st. 2019, and the UNRTDG 2019 (UN Model regulation) are delivered that contain information provided by these dangerous goods regulations to simplify your classification process for unpackaged products. Product Stewardship Specialist - Product Compliance : Manages the day-to-day operations that help ensure compliance for chemical products. Maintains chemical compliance data and performs checks to ensure correctness and completeness. Master Data Specialist - Product Compliance : Requests compliance information from customers and suppliers. Dangerous Goods Specialist - Product Compliance : Monitors the activities of the organization that involve dangerous goods, prepares accident reports, and the annual dangerous goods report. Product Compliance - Dangerous Goods Dangerous Goods Specialist - Product Compliance Classify Dangerous Good - Unpackaged Products (UNRTDG)",0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.002,0.91,0.002,Other,,Other,Other,Other,,Other,Other,Other,Other,Other,,,0.02826101720627797,0.16157289633639133,0.19081217668702113,-0.2636042236630814,0.7545958650144134,0.08753265274498558,0.07906322339406907,-0.05165440926975686,0.06854403278758671,0.11787492137875698,-0.04432039183287866,0.04693174379441065,0.05441382328221028,0.06638136129283188,0.03191563044877712,0.0158512537099831,0.02515496109429037,-0.042087955044515804,0.004595902599521598,-0.0068996340509777255,0.02421974431494383,-0.021329415600121842,-0.03547635586990939,-0.010910545954748985,-0.04237162794938637,-0.10180731742741486,0.041029262532246376,-0.012927617809587597,0.03589353912048695,-0.10829564075478387,-0.13026778891763593,-0.057964079364179466,0.012372761626249557,-0.04750555529555063,0.008771623147653371,-0.05372889703386184,0.002484309768412432,0.018393516430392356,0.02753176591636691,-0.013081725137642468,-0.0220417258024281,-0.0027901647873761243,-0.030601975068301184,0.006502734098615661,-0.019986363103196042,0.0009533930993856422,-0.006284487211555388,0.022707971598683888,0.02189291777504404,0.07563254327591282
"Count Physical Inventory - List You can carry out a physical inventory for the following stock types: Unrestricted-use stock in putawayUnrestricted-use stock in the warehouseBlocked stock in putawayBlocked stock in warehouseQuality inspection stock in putawayQuality inspection stock in the warehouse You can take inventory of all stock types in a single operation. For the products to be inventoried, one item is created in the physical inventory document for each stock type. Recommendation We recommend that you lock the relevant storage bins during the physical inventory. This is not necessary in the radio frequency (RF) environment. You can use the physical inventory functions in Extended Warehouse Management (EWM) to carry out a physical inventory of products and handling units (HUs) for stock control and balance sheet purposes. You have the following options: Storage-bin-specific physical inventoryThe document refers to a storage bin and therefore to all the products and HUs in this storage bin. Product-specific physical inventoryThe document refers to a specific product in one or more storage bins and/or HUs. To perform a physical inventory, you can choose between various business inventory procedures: Periodic Physical Inventory ProcedureContinuous Physical Inventory ProceduresCycle Counting Warehouse Clerk (Extended Warehouse Management) : Plans and controls processes in a simple warehouse with a strong focus on inbound, outbound, physical inventory, and maintenance of warehouse specific master data. Physical Inventory Warehouse Clerk (EWM) List Count Physical Inventory - List",0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,"You can carry out a physical inventory for the following stock types: Unrestricted-use stock in putawayUnrestricted-use stock in the warehouseBlocked stock in putawayBlocked stock in warehouseQuality inspection stock in putawayQuality inspection stock in the warehouse You can take inventory of all stock types in a single operation. For the products to be inventoried, one item is created in the physical inventory document for each stock type. Recommendation We recommend that you lock the relevant storage bins during the physical inventory. This is not necessary in the radio frequency (RF) environment.",Other,Other,Warehouse Clerk (EWM),Other,Other,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,"Warehouse Clerk (Extended Warehouse Management) : Plans and controls processes in a simple warehouse with a strong focus on inbound, outbound, physical inventory, and maintenance of warehouse specific master data.",,Other,Count Physical Inventory,0.03068686670757736,0.11047366554861407,0.07193063766379885,-0.1683006932399373,-0.08876713431736404,-0.2049936109973204,0.12803307690579024,0.21479396423658645,0.6703504894150334,-0.049219147133467464,-0.10664604579391411,-0.0950739823205068,-0.1457808193460709,-0.018510068750545845,-0.08985717997192914,0.03585967596871347,0.18553210382461016,0.05546554376246588,-0.05630735993928141,0.03181936655252821,0.021293752108030563,0.12050743520359324,0.04256033500674298,-0.016339025680823342,-0.03470089584320476,0.03377003740266167,-0.030199978172360323,0.011049952951147112,0.0042683762535211485,-0.00716794930358877,-0.05315855258090143,-0.025257755700962163,0.0062131455772551055,0.028365043218759965,-0.003928253400782022,-0.013994193750378348,0.03146609369799221,-0.06434442908414237,-0.007345643786667402,-0.001705631318319867,-0.0025515208794229852,-0.0024445025844931087,-0.009735077698457863,-0.06258713185639886,0.018636046972887305,0.04340877113422384,0.03974540495204085,0.02808609885077307,-0.030310737315896185,-0.0037536274051871237
"My Inbox - For Bank Accounts Process your workflow tasks in the following scenarios: Opening a bank account Modifying a bank account Maintaining a payment approver in multiple bank accounts Closing a bank account Reopening a bank account Approve, reject, claim, release, suspend, and forward a task Sort, group, and search for tasks View task-specific details Add attachments and comments In addition, the app supports the following technical features and options: Send emails You can send an email from this app containing a URL to the selected information in this app. Share in SAP Jam If your company uses SAP Jam groups, you can post your comments about a task there. Cash Manager : Is responsible for overall liquidity status of group corporate, executes cash transactions and centrally manages bank accounts with rich attributes, including overdraft limit and signatories, approves for opening or closing bank accounts, etc. Manager : Manages a team of employees. Cash Management Specialist : Executes cash transactions and centrally manages bank accounts with a wide range of attributes, including overdraft limit and signatories, utilizing approval process for opening or closing bank accounts, and the regular inventory/auditing process. Bank Account Management Cash Management Specialist| Cash Manager For Bank Accounts My Inbox for Manage Bank Accounts",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,Other,Other,Other,Other,Other,,Other,,Other,,Other,Other,0.0486958703306035,0.268645920195785,-0.06613177927854298,0.03846203323665868,0.014040778629790415,-0.08584079488169151,-0.1828540197374284,-0.2211640086319677,0.16880456255966592,-0.18346003373390182,0.05316850764715946,0.04466531282895797,-0.06109991940824937,-0.015175501462991172,0.50205827339891,-0.1868982154957898,-0.15475184966503663,0.2899492752495099,0.004768308042417867,-0.019968422246778462,-0.1071207814082417,-0.03332293276815111,-0.014097730980899656,0.09772570177078262,-0.06663623167870895,-0.05856279274914545,-0.03577176111671757,-0.09527344156384568,-0.0415331371998423,-0.009610594189251523,-0.01096626714486688,0.007479523549010105,0.11179630328180061,-0.007580025724482384,-0.06073627059539465,-0.015814737110976623,-0.08341328526882678,0.02838579538412883,0.012552447290526559,-0.0210912097899218,-0.015832836667779744,0.07283387077282016,0.003382716735550216,0.008588660753429704,0.07225808401901644,0.05340722780428246,-0.0030037033437613396,0.04798556774443102,0.02522416118203792,-0.023799950989970793
"Schedule Unplanned Contract Settlement Create and schedule periodic jobs to generate settlement documents for the unplanned settlement of customer condition contracts. Receive support from notifications. For example, when a scheduled job results in an error, an alert is displayed that provides details about the error and prompts you to perform activities to resolve the error. Note Only the user who created the scheduled job receives the notification. Monitor jobs and view job status information. Messages are saved in the application log under object W_CCS and sub-object SETTLEMENT, with the condition contract number as the external ID. With this app you can create, schedule, and monitor periodic jobs to generate settlement documents for the unplanned settlement of customer condition contracts. ""Unplanned"" means that a settlement date was not set when the contract was created. Note Only active condition contracts that are not locked for settlement are considered for the settlement. Settlement Clerk : Is responsible for third-party financial settlement processes, settling contractual rebate agreements and for keeping track of settlement management documents and payments. Condition Contract Maintenance Settlement Clerk Schedule Unplanned Contract Settlement - Customer Contracts",0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.002,0.002,0.062,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,,Other,0.034784447412784684,0.14388140765740154,0.017384059640780825,-0.0917902910886003,-0.09385470727806938,-0.11340452846299079,0.17928111540073485,-0.06189147700703449,-0.09618567757447428,0.019320204746427674,0.03837804691593462,-0.03415467691129314,0.05903127618991566,0.17896730151297732,-0.05682524797392022,0.11130528377383826,-0.11467484491132049,0.28185008919771926,-0.21214113094492332,-0.002803971238427788,0.40314074993172594,0.020188534936022323,-0.10614285610754709,-0.07790795750612989,-0.01830292349564416,-0.16068424430527084,-0.0094156704433506,0.01316856136643584,0.06587278401247611,0.04483558907086704,0.09014405921214268,-0.009914525940286197,-0.03683453420070182,-0.08116653998192828,-0.012577870947396255,0.009414609815979592,0.033992094270123833,0.08550140603165164,0.001955133396077961,0.03451405196945908,0.03216980679607489,0.060718931765591656,0.13766832268235313,0.016605763091688694,0.07016108315726577,-0.013089296961055114,-0.01973414715950659,0.01830206876870704,-0.00942042400526343,0.0066381569702624035
"Receipt Management The list is output using the ABAP list viewer. You can define the display variably and individually by defining the desired layouts. You can choose the layouts in the menu under Output Parameter. In the transaction Receipt Management (FPREPT), you can display all receipts for a payment document that correspond to your specified selections criteria in an overview. unknown Contract Accounts Receivable and Payable Receipt Management",0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,Other,Other,Contract Accounts Receivable and Payable,,Other,Other,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,,Other,0.035719954624316236,0.16603715675517602,-0.04846921259479138,-0.0039981905542435725,-0.02281390897883122,-0.006297903418992315,0.07139539830177019,0.07364276390403866,-0.005662788892100571,-0.02847595886290976,-0.011469146430102602,0.02652082736050995,0.011817758259465867,0.0901222116313604,0.04970629124254159,0.04882406051333766,-0.008963545346949427,0.035200984895926726,-0.017825627839626348,0.008363843408141086,0.05895551051083274,0.0028295867823273798,-0.01772043442261764,0.021881629344271895,0.043157674931526585,0.06596780658623412,-0.01352463945333298,0.0008542464318433839,-0.09016258038687922,-0.06581371003658813,-0.07270145118355849,-0.0009461502687029072,-0.01741621583346715,0.03295092261192438,0.02780453054277186,0.0017346115704751763,-0.09889885337183565,-0.09099230941926298,-0.0005443317518342751,0.05321846180187545,0.029548424522740067,-0.030534609625362228,-0.004762890747448267,0.09999329899585228,-0.018720554156653996,-0.1263277071295503,0.019778741778432318,-0.1109334392498407,-0.043077016628704765,0.05890560616321498
"Reverse Manual Revenue Repostings As an alternative to the following classic SAP GUI apps you can use the Fiori app Reassign Costs and Revenues (F2009), which covers the same functionalities: Enter Manual Cost Repostings (KB11N) Display Manual Cost Repostings (KB13N) Reverse Manual Costs Repostings (KB14N) Enter Manual Revenue Repostings (KB41N) Display Manual Revenue Repostings (KB43N) Reverse Manual Revenue Repostings (KB44N) unknown Controlling Reverse Manual Revenue Repostings",0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Controlling,,Other,"As an alternative to the following classic SAP GUI apps you can use the Fiori app Reassign Costs and Revenues (F2009), which covers the same functionalities: Enter Manual Cost Repostings (KB11N) Display Manual Cost Repostings (KB13N) Reverse Manual Costs Repostings (KB14N) Enter Manual Revenue Repostings (KB41N) Display Manual Revenue Repostings (KB43N) Reverse Manual Revenue Repostings (KB44N)",SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,,Other,0.03533028175768386,0.04058670882344383,0.07024430495997219,0.017379858241804373,-0.04502333965340654,-0.05508661518674676,-0.010915109519288048,0.0074910081754907265,-0.04731042742935623,0.14830471930689879,-0.06830731520642996,-0.01787364702903292,-0.09794148138928048,0.0564236003164447,0.10235011210940251,0.07440852410528714,0.008323360260193913,-0.14829553058727774,0.23177064801414607,0.09779178040937649,0.19632030473663184,0.05411225092472443,0.14304508607947988,0.5467748697672438,-0.32764954572788907,-0.09747647001042452,-0.023487447627100776,0.0684632692716904,-0.15516821145825915,-0.2252540982299223,0.34961098860760526,-0.14216085163995054,-0.1710330385939173,-0.0068219467581298685,-0.08060145852011148,-0.00708548888866794,0.06851665417830304,-0.1725693106365911,0.13779561879560498,0.016316728106804138,0.027126553661991282,0.06462753309670578,0.014070716692092864,-0.028003427626579695,-0.00797200030450431,0.02142092170681152,-0.003532842847289363,0.031591993446291565,-0.02757105962343215,0.0037808393183877183
"Create Document Structure This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. Design Engineer : Creates product designs, i.e. functional specifications, CAD drawings, etc. Is typically a member of the R&D group of the company and is measured by the quality and innovation of his outputs in line with given design targets. Bills of Material Design Engineer Create Document Structure",1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Other,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,,Other,0.5521449981376881,-0.013845282789778748,-0.004860007822202459,-0.08950758572814348,0.0049331659702775595,0.05570549718242598,-0.021000328890646743,-0.005153518479049187,-0.023180386457389845,-0.06269096498318158,0.09999148448973603,-0.07822788352819882,-0.1156434665714801,-0.048049860131325096,0.0038462725700823108,0.1353560978903399,-0.01919075624295008,-0.013151933657404198,-0.00739382144829866,-0.05639759249591964,0.030833437334052593,-0.0031434957535768815,-0.024551934763007703,0.01231383055085197,0.02296778942590056,0.0026981859997377467,-0.007694529062642992,-0.013614306040633174,-0.015420617942850596,-0.0011526072176822858,-0.016356631976758993,0.010134519687965773,0.004689941332756706,-0.013342037220951872,-0.0007130491686974193,-0.013439714073983753,-0.008723834215416722,-0.0021443169794923903,0.012796798431148613,0.013695420429450062,-0.0639049566373733,-0.00697162788415315,-0.04052349502371741,-0.019414282618506924,-0.036054949980311723,-0.03970278492466129,-0.01733283649723944,0.018742892861468876,0.039172726136446824,-0.015946641505380083
"Payment Order Lot (Real-Time) After the items are selected and the payment amount is assigned to the items, the system either creates a payment order or posts a payment document. The system makes this decision based on the characteristics of the selected payment method. To create payment orders, set the Payment order only indicator on the payment method. Caution For payment by credit card, it is not possible to create a payment order. The payment method can either be specified from outside by the Web service, or the default is determined from the Define Default Payment Methods Customizing activity. There you specify the default payment method for virtual accounts (bank accounts only) using the type of payment processing Real-Time Payment Using Virtual Bank Account. Using additional entries for the type of payment processing Real-Time Payment, you can specify default payment methods for bank and card payment methods for the scenarios mentioned above that are not handled using virtual accounts. In events 6021 and 6230, you can check the existence of appropriate payment methods at the level of items, contract accounts, or contracts. If a declaration of consent is required for real-time payments, you can also check the existence of one in these events. If a payment order is created, the system records the data from the external cash desk in the payment order, so that it can be displayed there. This ensures that you can navigate from the payment order back to the real-time payment. The data from the external cash desk is displayed on a separate tab in the detailed display of the payment order. unknown Contract Accounts Receivable and Payable Payment Order Lot (Real-Time)",0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Contract Accounts Receivable and Payable,,Other,Other,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,,Other,0.03299179261889301,0.21251818915772555,-0.04429775035233287,0.008637841575336546,-0.045018231676642644,0.01939629864903865,0.07063440093834385,0.027096262329007473,-0.019984667126925013,-0.01924672174478755,-0.040048243556878506,0.05250104981674449,0.04991048160795097,0.05102418875601343,0.14375907121410297,0.03741790616904682,-0.09887678334876927,0.10129421576231765,-0.04573568036539233,-0.04297830531479414,-0.06750931378969445,-0.058338351493108585,-0.04646782850113377,0.04724742667980875,-0.02427679436191024,0.15639756346976036,0.06752015422586592,-0.09088058457089718,-0.042277720531358726,-0.13911539401053052,-0.07553667346179233,-0.014394905767763842,-0.13168161732889838,0.35582924272536465,0.026606306924054836,-0.2006202574127008,0.0611623931738857,0.06315533719995943,-0.1638537878502775,0.011804687111765246,0.31903986695661324,0.05137277440329207,-0.10532519561838219,-0.06321791342743198,-0.060752428139790045,-0.13270831215189374,0.12166465098163703,0.004956487778749193,0.006004866463747392,-0.05528495409621795
"Orders Mapping - Intercompany This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. Joint Venture Accountant : Carries out most of the activities related to Joint Venture Accounting which is more for Oil and Gas Industries. Administrator - Joint Venture Accounting : Is responsible for the planning, scheduling and execution of jobs and mass activities within JVA, including critical Business processes such as Period end process cutback, Overhead and Billing.”. Joint Venture and Production Sharing Accounting Joint Venture Accountant Intercompany Orders Mapping - Intercompany",1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Joint Venture and Production Sharing Accounting,Other,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,Other,Other,0.4058946263633377,0.03675066175725957,0.07489517065737751,0.06568940785837406,-0.03979812590010849,0.019824563456308078,-0.058504840448645734,-0.07074159747754954,-0.031850870902762674,0.09544359452788279,-0.031442101064390306,-0.04508596030850541,0.00665602383777279,-0.004167706889272035,-0.010549607636348806,-0.03197574875771416,0.05410095637133124,-0.01401360493003503,0.06098171024440544,-0.03551403114849621,-0.0867458316488239,0.18312522990868832,-0.19706193006459125,-0.3993379260375184,-0.4013257172131185,0.06781284147018199,-0.272892121288275,-0.09684077349340497,-0.046417336875317426,-0.11733040253177336,0.16009879376044536,-0.030146726834941837,0.015224711192131476,-0.0649987778525229,-0.005400187899080132,0.032303399788736455,-0.019944820599334376,-0.01005396594823144,-0.011480230522226086,-0.049370530439518785,0.04199580777427425,0.0030709760700964915,-0.032073449218601974,0.030038450114661414,-0.0047781416819548325,-0.034448121093524055,0.052924925807200936,-0.04822513002031953,-0.0007837803766939256,0.01331241473399691
"Create PI Documents - Cycle Counting Cycle counting is a method of physical inventory whereby inventory is counted at regular intervals within a fiscal year. These intervals depend on the cycle counting indicator set for the material. Cycle Counting allows you to count fast-moving items more frequently than slow-moving items, for example. General Procedure Mark all materials that are to be included in cycle counting with a cycle counting indicator in the material master record (storage data). The cycle counting indicator is used to group the materials together into various cycle counting categories (for example, A , B , C, and D). In Customizing for Inventory Management, you can define for each category the time intervals at which the materials are to be counted. You can use the program ABC Cycle Counting Analysis ( RMCBIN00) to perform an analysis. In this analysis, the system assigns the materials to the individual categories according to consumption or requirements. You can also specify whether this analysis is to consider only the materials with cycle counting indicator or all materials. The cycle counting indicator in the material master records can be updated automatically by this program. For the planning of cycle counting, run the program Create physical inventory documents for cycle counting ( RM07ICN1 ). This program checks all cycle counting materials to determine whether a physical inventory is due to be carried out. Note For more information on programs used for cycle counting, see the relevant report documentation. You can create physical inventory documents for the following stock types, as well as unrestricted-use stock (stock type 1): quality inspection stock blocked stock The system calculates the planned count date for all stock types as folllows: Date of last physical inventory of unrestricted-use stock + predefined interval If a material needs to be counted, use the program to create a batch input session for creating physical inventory documents. To create the physical inventory documents, process the batch input session . When the inventory differences are posted, the actual count date is recorded in the physical inventory data of the material as the date of the last physical inventory. unknown Inventory Management Cycle Counting Create PI Documents - Cycle Counting",0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Inventory Management,,Other,Other,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,Other,Other,0.017979500392019673,0.09825272664300976,0.0480622337890915,-0.10896687222346292,-0.05810778874974964,-0.12344421239239571,0.03736986542106067,0.11192073173872784,0.2970451649933662,0.016694407108192044,-0.049340974425583085,-0.06321906719496917,-0.13388454504120753,-0.012082979094417383,-0.0547925937706717,-0.018779662987474372,0.061343092501322395,0.04445404601771829,-0.06895090275795007,0.05146508639756992,0.03370167973041541,0.09785790459206245,0.016642942948363527,0.030256992183258037,0.011661673103109503,0.04566342125921103,-0.11633127898972356,-0.03204488885395136,-0.019334886209687447,0.026135742104816843,-0.13212112966101336,0.06555128139555913,-0.07574939415307065,0.038387208540608654,-0.045294865965981715,0.007288453087589335,0.031677756371717485,-0.0780641879593493,0.0625524220583069,-0.053020638026891456,0.029902342076509682,-0.06321505182871062,-0.030042084577568216,-0.11619517168671664,0.009314284248990947,0.05290752090186553,0.02859499250337107,0.0035871535416038144,-0.007148234125829513,0.06649957469834994
Update Previous WHT Code – Classical - Israel This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. Accounts Payable Accountant for Israel: (is an add-on role to the Accounts Payable Accountant) Carries out the most important functions in accounts payable accounting with a special focus on creation and execution (for Israel). Israel Accounts Payable Accountant for Israel Israel Update Previous WHT Code – Classical - Israel,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Other,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,Other,Other,0.39064878761996197,0.2405267849996251,-0.21107543102401316,0.19402317849139733,0.02921123509224137,0.0550133376267595,-0.006083613207693022,-0.1744908688096224,0.12182502135522995,0.1354573665233555,0.11666970227007284,0.03459037677340315,0.03738968983948693,0.0215288745765442,-0.20859786564333965,0.12865951795968245,-0.05676853782303164,0.010100802811708299,0.031017410307261326,0.01887065208387084,-0.10042527721517937,-0.05001045045604208,0.14490903631068947,-0.004272749648279118,-0.020789829004739233,0.05216212673382413,-0.00922093971835226,0.04462073568646299,0.02713633932338226,0.004447145083368537,0.014613970099409637,0.013000456996650004,0.022992642803430285,-0.035210835903704815,-0.03550331070942999,0.02617866101952221,-0.0006892320653304365,-0.025875627444353535,0.02243365346941663,-0.0017145462371022146,-0.06798053645750585,-0.017022349779363177,-0.005737697531775984,0.02854688692704533,0.0007441827165286518,0.08235126421208455,0.03194971908201494,-0.004244701915659874,0.030250847200037703,-0.04959851213008436
"Unlock Kanban Containers This process enables the controlled release of kanban containers after the adjustment of a control cycle. If the number of kanban containers is increased, you must note that the new containers may not yet physically exist, or may not yet have been labeled. In addition, kanban cards must be printed before the containers can be released to production. Production Planner - Lean Manufacturing: (is an add-on role to the Production Planner) Plans the material flow in a lean manufacturing environment. Creates the master data for the lean processes, controls and adjusts the process (six sigma), and executes error handling. Production Supervisor - Lean Manufacturing : Supervises the material flow in a lean manufacturing environment to provide a sufficient supply of material for production processes. Ensures lean material replenishment as defined by the production planner for lean manufacturing. KANBAN Production Planner - Lean Manufacturing| Production Supervisor - Lean Manufacturing Unlock Kanban Containers",1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Other,Other,Other,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,,Other,0.017601291984681678,0.08619709672916472,0.10446691610428814,-0.11509795998400739,-0.12305511257395348,0.27305878991543964,-0.04887037343400281,-0.09362068821401584,0.05305294160513295,-0.030781381508637087,-0.08028770889659162,-0.060106123813848916,0.039456784604649825,0.005306683181425027,-0.05633727467390878,-0.06062227180662267,-0.02775335828006802,0.009868996131010728,0.03901087980710465,0.052706460981944106,0.03904541067592061,-0.0067963373151828,-0.0244363958938995,0.03077961153194789,0.007752862494908286,0.009205808794590027,-0.015271940082556482,-0.01916431659557256,0.0443656489527419,0.012007554142312284,-0.032536707780204434,-0.004726677867704989,0.029958151151415337,-0.008217776824297845,0.047200976274736864,-0.0582354988225438,0.04192926661283665,0.00089089706335966,0.05727300121738368,0.07206026322745628,-0.031466562454115145,0.07744887410723234,-0.008887394512869004,0.011522997907555994,0.05403880283990626,-0.045149144110817295,0.07837956777520823,-0.039577703413805586,-0.03844846225075581,0.0579376812876452
